u,y,t,dt
0.8193798655371032,0.0111304394207508,0.28,0.0020000160379779475
0.8373209915968459,0.0112565004033775,0.2829999839620221,0.002999983962022057
0.8702337741510734,0.011592589300658,0.2910000080189889,0.008000024056966815
0.8048502465026119,0.0124773617280995,0.3120000160379779,0.02100000801898899
0.7874579467170431,0.0126041646103859,0.315,0.0029999839620221125
0.7504144478939934,0.0129422061759063,0.3230000240569669,0.00800002405696687
0.7629798593168403,0.0130687036345564,0.326000008018989,0.0029999839620221125
0.8134524449840471,0.0136998573279203,0.341000008018989,0.015000000000000013
5.442057811913542,0.0139128606976845,0.346000008018989,0.0050000000000000044
-1.30612210286941,0.0149594330809439,0.3670000160379779,0.02100000801898888
-0.2784672158762822,0.0152126089248071,0.3729999839620221,0.005999967924044225
-0.2336376186424182,0.0161720285114092,0.3970000160379779,0.0240000320759558
-1.8528767594567277,0.0169345062933707,0.4230000240569669,0.026000008018988996
-1.6136190221581024,0.0170010836368934,0.4280000240569669,0.0050000000000000044
-1.4036136548615596,0.0170730644490799,0.4379999839620221,0.0099999599050552
1.03245893109216,0.0170840563143625,0.4470000160379779,0.009000032075955788
3.865501526573994,0.0171320660804875,0.458999991981011,0.011999975943033092
3.926006658263031,0.0172313344588808,0.466000008018989,0.007000016037978007
3.727048778846275,0.0172927662651881,0.468999991981011,0.0029999839620220015
2.991441570229018,0.0184633066478484,0.501000008018989,0.03200001603797803
3.0459083305838535,0.0185629443844338,0.5029999839620221,0.0019999759430330277
3.2396525133795033,0.0190527409330158,0.512000016037978,0.0090000320759559
3.2653864082324917,0.0192928494191379,0.516000008018989,0.003999991981011086
3.2768412188876708,0.0195470400075193,0.52,0.003999991981010975
3.123684152109519,0.0207032503595645,0.536000008018989,0.01600000801898893
2.954827063724498,0.0208628346200094,0.5379999839620221,0.0019999759430331387
1.4562993301080154,0.0216123923057213,0.547000016037978,0.0090000320759559
1.0030189228843824,0.0218683792829764,0.55,0.002999983962022057
0.3816577396042335,0.0229690121358568,0.5629999839620221,0.012999983962022066
1.2146479845065077,0.0247736352712009,0.5850000000000001,0.022000016037977965
0.9451293740780624,0.0265092968975253,0.606000008018989,0.021000008018988936
0.9792194809460516,0.0281606837994423,0.626000008018989,0.020000000000000018
1.0074397620754796,0.028903219776874,0.635,0.00899999198101098
1.0293740977725254,0.0293156031466056,0.64,0.0050000000000000044
1.0130405748579276,0.0300581982940539,0.6489999919810111,0.00899999198101109
0.97776978296503,0.0305540904599021,0.655,0.006000008018988923
0.9989013968338508,0.0312973047136946,0.6639999919810111,0.00899999198101109
1.050806162568423,0.0321219557314096,0.673999991981011,0.009999999999999898
1.0107382399236828,0.0326999095547691,0.681000008018989,0.007000016037977952
0.9908662626919768,0.0328651976528269,0.6829999839620221,0.0019999759430331387
0.979653838706337,0.0332784165678657,0.6879999839620221,0.0050000000000000044
0.9905127769470536,0.0339389957882384,0.696000008018989,0.00800002405696687
0.977488530300048,0.0357551372429354,0.7179999839620221,0.021999975943033157
1.0459519170932143,0.0369926264246398,0.733000024056967,0.015000040094944822
0.9998975397391536,0.0377356713128661,0.7420000160379779,0.00899999198101098
0.9668134140084766,0.0382316414674441,0.7479999839620222,0.005999967924044225
0.9794225011609438,0.0385620053751782,0.752000016037978,0.004000032075955784
0.999831786086715,0.0404600263607972,0.775,0.022999983962022075
1.028796714114953,0.0440924542112183,0.818999991981011,0.04399999198101101
1.0343848080632176,0.0448347936703457,0.8280000240569669,0.0090000320759559
2.134457156368383,0.0470554521269242,0.856000008018989,0.02799998396202208
3.28212842443406,0.0478083225790063,0.866000008018989,0.010000000000000009
2.100372364551191,0.0483839727887065,0.8729999839620222,0.006999975943033143
1.1136221792297354,0.0512301837533376,0.907000016037978,0.03400003207595581
1.2398488799433516,0.0515567349219878,0.9110000080189892,0.003999991981011197
1.0297371835758011,0.0529575754783097,0.9280000240569668,0.017000016037977628
0.9411558427727952,0.053620658482276,0.936000008018989,0.007999983962022172
0.965321719648873,0.0541994581977454,0.942999983962022,0.006999975943033032
1.0094898817618303,0.0555194778239477,0.958999991981011,0.016000008018989043
1.0114896062751615,0.0556020242510778,0.96,0.0010000080189889182
1.0096895422431496,0.0558496580837821,0.962999983962022,0.002999983962022057
1.0056029818063603,0.0559322259914122,0.963999991981011,0.0010000080189890292
1.020024851821232,0.0564274240262847,0.97,0.006000008018988923
1.0300606706777429,0.056509941200417,0.971000008018989,0.0010000080189890292
1.013926808241758,0.057582723319191,0.9839999919810112,0.012999983962022177
0.9896519811184789,0.0585742789607281,0.996000008018989,0.012000016037977845
1.0360939208058204,0.059646860058468,1.008999991981011,0.012999983962022066
0.9775506840962014,0.061133664689126,1.027000016037978,0.01800002405696688
1.0154955347329784,0.0626186234010332,1.0450000000000002,0.01799998396202218
0.9941601804844848,0.0631968779050233,1.052000016037978,0.007000016037977952
0.9945966977391508,0.0635272148301638,1.056000008018989,0.003999991981010975
1.0251406715644442,0.0641049076485102,1.062999983962022,0.006999975943033032
1.0230538356420642,0.064269901546,1.065,0.0020000160379778364
0.998970990278709,0.0650952471489609,1.075,0.010000000000000009
0.960573783868076,0.0660868251383999,1.087000016037978,0.012000016037978067
0.9951544030088124,0.0664995148304784,1.092000016037978,0.004999999999999893
1.01691451589047,0.0674068348649561,1.102999983962022,0.010999967924044007
0.9811200953356076,0.0678199208313647,1.108000024056967,0.005000040094945035
0.9677210051886934,0.0682330144833787,1.1130000240569669,0.004999999999999893
0.96995758647402,0.0683156317473121,1.113999991981011,0.0009999679240442205
0.9988385227979666,0.0689761158827063,1.122000016037978,0.00800002405696687
1.0346211847307762,0.0697183105044306,1.131000008018989,0.00899999198101109
0.9716047854610588,0.0710397904564917,1.147000016037978,0.016000008018989043
0.9805647896454288,0.073350853926468,1.175,0.027999983962021968
1.0356163674666974,0.0745888038472815,1.1900000000000002,0.015000000000000124
1.0274432465942005,0.0747537603807407,1.192000016037978,0.0020000160379778364
0.9898986771300268,0.0754971182195792,1.201000008018989,0.00899999198101109
0.9799626885145826,0.0755797368646552,1.202000016037978,0.0010000080189889182
1.0071433910500098,0.0766529691778278,1.215,0.012999983962022066
0.6083571552416382,0.0776429835286067,1.227000016037978,0.012000016037977845
-1.9597254928917685,0.0791195492894405,1.246000008018989,0.0189999919810111
-1.4779067051733863,0.0812151606960504,1.2879999839620222,0.041999975943033174
-1.550334467689159,0.0814732470430548,1.297000016037978,0.009000032075955788
2.5477347071098233,0.0818481612284883,1.336000008018989,0.03899999198101112
3.2853517469415507,0.081859064652392,1.3389999919810112,0.002999983962022057
8.668304975082245,0.0819251081277007,1.3460000080189891,0.007000016037977952
8.112599647891763,0.0819429978127556,1.347000016037978,0.0010000080189889182
6.108929525333149,0.082013647206667,1.35,0.002999983962022057
0.5002480113636666,0.0825866314670125,1.3660000080189891,0.016000008018989043
3.4240693437351215,0.083259480584777,1.3829999839620222,0.01699997594303304
3.796922366683911,0.0837560973767862,1.3930000240569669,0.010000040094944707
3.60525701929462,0.0840454836363507,1.397999983962022,0.004999959905055196
3.037523614547309,0.0849110680963151,1.411000008018989,0.013000024056966986
3.0083979779553305,0.0854351727193191,1.418000024056967,0.007000016037977952
3.085030895519702,0.0857513785097322,1.422000016037978,0.003999991981010975
3.1771120059026208,0.0861642385423655,1.427000016037978,0.0050000000000001155
3.2223879046513426,0.0863350132869844,1.428999991981011,0.0019999759430329167
3.3227763406254485,0.0866862681106968,1.4329999839620222,0.003999991981011197
3.3878669768642493,0.0889726777932918,1.456000008018989,0.023000024056966772
3.39713937281116,0.0890823958501365,1.457000016037978,0.0010000080189889182
2.940941671114616,0.091074789444693,1.4739999919810112,0.016999975943033263
2.760817921734622,0.0911992672284266,1.475,0.0010000080189889182
1.3704641680846152,0.0922115254860935,1.483000024056967,0.00800002405696687
0.5176600131137452,0.0934848977896518,1.492999983962022,0.00999995990505509
0.8769608020300593,0.0947370618719376,1.502999983962022,0.010000000000000009
1.2369241713952976,0.0956042549702075,1.51,0.007000016037977952
1.3105708119399202,0.0958516862218396,1.512000016037978,0.0020000160379780585
1.360109169454983,0.0960992975834864,1.5139999919810112,0.0019999759430331387
1.3002016687193731,0.0977154379256735,1.527000016037978,0.013000024056966764
1.2527645463142432,0.0980900607035426,1.53,0.002999983962022057
1.1384037251730692,0.1010864359450429,1.553999991981011,0.023999991981010993
1.213022750356606,0.1029552065551296,1.5689999919810111,0.015000000000000124
1.2027973502521043,0.1043261914566345,1.58,0.011000008018988927
1.1763180989944308,0.1061964462509825,1.5950000000000002,0.015000000000000124
1.173712913592727,0.106695313904075,1.5989999919810112,0.003999991981010975
1.19887877323526,0.1071938656958447,1.602999983962022,0.003999991981010753
1.1950480277898126,0.1075678023686549,1.6060000080189891,0.0030000240569671988
1.1809755636059525,0.1108092624557765,1.632000016037978,0.02600000801898883
1.1673957711957037,0.1111834162197428,1.635,0.002999983962022057
1.1711826008551822,0.11205634828691,1.642000016037978,0.007000016037977952
1.1848588637587112,0.112305648622075,1.643999991981011,0.0019999759430331387
1.2015398730704088,0.1144246145768056,1.661000008018989,0.01700001603797796
1.1979433447990786,0.1161697495753063,1.675,0.013999991981010984
1.2019394340774137,0.1167931105453111,1.6800000000000002,0.0050000000000001155
1.210796248262663,0.1172916062473272,1.6839999919810111,0.003999991981010975
1.1511675977265876,0.1205337248606922,1.7100000000000002,0.02600000801898905
1.1719188488525285,0.1209078456301722,1.7129999839620222,0.002999983962022057
1.182235440255101,0.1229024432565014,1.728999991981011,0.01600000801898882
1.212733098749036,0.1246473409442926,1.7429999839620225,0.013999991981011428
1.17945963182583,0.125146097838179,1.747000016037978,0.004000032075955451
1.1800547734151252,0.1273905807980157,1.765,0.01799998396202196
1.143430273911782,0.1327518553489721,1.8079999839620224,0.04299998396202254
1.1511167223584775,0.1336246545458062,1.815,0.007000016037977508
1.15142245246954,0.1339986989049011,1.8179999839620224,0.002999983962022501
1.1685522177694274,0.1344972006434552,1.822000016037978,0.004000032075955451
1.171488090836904,0.1359930164501326,1.833999991981011,0.011999975943033148
2.292085668745506,0.1406882077117702,1.8729999839620224,0.03899999198101134
0.4408046465268981,0.1426003769054984,1.888000024056967,0.0150000400949446
0.426376776201987,0.1427268188224763,1.8889999919810112,0.0009999679240442205
1.3927075827996318,0.1454617103309252,1.911000008018989,0.022000016037977854
1.4023848777474923,0.14595815475508,1.915,0.003999991981010975
1.318553874206457,0.1467052927876457,1.921000008018989,0.006000008018989034
1.258261208739854,0.1473291479470743,1.926000008018989,0.004999999999999893
1.136910591349787,0.1490780640546705,1.94,0.013999991981010984
1.2335753010431596,0.1518197259927026,1.962000016037978,0.022000016037978076
1.213504383481117,0.1525674145074152,1.967999983962022,0.005999967924043892
1.2087125319154357,0.1530662055184941,1.972000016037978,0.004000032075956117
1.219833524526163,0.1570557874889626,2.003999991981011,0.03199997594303294
1.211183330362973,0.1576789697193933,2.0089999919810113,0.0050000000000003375
1.2260798741144887,0.1607953387010492,2.0339999919810112,0.02499999999999991
1.2176941338748182,0.1616682152944737,2.041000008018989,0.00700001603797773
1.1954917444529034,0.1629151235304035,2.051000008018989,0.010000000000000231
1.1967861778362576,0.163413934859244,2.055,0.003999991981010975
1.199584304223441,0.164162073199341,2.061000008018989,0.006000008018988812
1.2062105364587408,0.1659072423826351,2.075,0.013999991981011206
1.2473081985100165,0.1670289963113173,2.083999991981011,0.008999991981010869
1.217678535370243,0.170395025094477,2.1110000080189892,0.02700001603797819
1.217843879203131,0.1713924174025399,2.118999991981011,0.00799998396202195
1.208703652864198,0.1735117145371554,2.136000008018989,0.01700001603797796
1.200012182512387,0.1740106104850026,2.14,0.003999991981010975
1.2049005045708117,0.1741352768188333,2.141000008018989,0.0010000080189889182
1.228116554820819,0.1746338305294023,2.145,0.003999991981010975
1.2114578634659663,0.1755066402723152,2.152000016037978,0.007000016037978174
1.2122097099673406,0.1756313223211232,2.152999983962022,0.0009999679240437764
1.2582645674171855,0.1772516023282187,2.166000008018989,0.013000024056966986
1.2373729300125362,0.1775008551751353,2.1680000240569672,0.0020000160379782805
1.223556280830292,0.1778749228024839,2.1710000080189893,0.002999983962022057
1.2433188286844816,0.1781242093001004,2.173000024056967,0.0020000160379778364
1.2379843902357357,0.178248857539095,2.1739999919810113,0.0009999679240442205
1.2084538371865936,0.1808673434337741,2.1950000000000003,0.021000008018988936
1.2153884391308274,0.1816154877739213,2.201000008018989,0.006000008018988812
1.2384365059489808,0.1824877259778009,2.208000024056967,0.00700001603797773
1.233102067501326,0.1826124128844869,2.208999991981011,0.0009999679240442205
1.2329616812220705,0.1832357609170008,2.213999991981011,0.004999999999999893
1.2292274062699065,0.1842332148810914,2.222000016037978,0.008000024056967092
1.2203679524873194,0.1851058008477504,2.228999991981011,0.006999975943033032
1.2148242544191827,0.1854799512486951,2.2320000160379783,0.0030000240569671988
1.20885939751761,0.1877241547459092,2.25,0.017999983962021737
1.214053449687097,0.1882228568652894,2.253999991981011,0.003999991981010975
1.2239954376379216,0.1894695868311121,2.263999991981011,0.010000000000000231
1.2266970935323656,0.1895942115851856,2.265,0.0010000080189889182
1.227448940033743,0.1897188450322924,2.266000008018989,0.0010000080189889182
1.208297852403844,0.1902175504808787,2.27,0.003999991981010975
1.2131422586768434,0.1915891043138001,2.281000008018989,0.01100000801898915
1.231607733548716,0.1927106866108401,2.29,0.008999991981010869
1.2125531164104788,0.1938328788934285,2.2989999919810113,0.008999991981011313
1.2094053441268011,0.1939575763370511,2.3000000000000003,0.0010000080189889182
1.2115204973527622,0.1949549224871172,2.307999983962022,0.00799998396202195
1.2152634112268126,0.1970746337740037,2.325,0.01700001603797796
1.214159279231066,0.1991939265133601,2.342000016037978,0.01700001603797796
5.8466357075865645,0.1996952784537035,2.346000008018989,0.003999991981010975
-0.7706341047089318,0.2014330835989051,2.358999991981011,0.012999983962021844
-1.1036430747952302,0.2016992204649268,2.3610000080189892,0.0020000160379782805
-1.170880664403695,0.2018310680037647,2.362000016037978,0.0010000080189889182
1.904085586367886,0.2048081576963799,2.386000008018989,0.023999991981010993
1.9313385239243324,0.2050531768507555,2.388000024056967,0.0020000160379778364
1.0590890814152036,0.2075496218821607,2.4079999839620223,0.01999995990505532
0.978436565069404,0.2080518209199176,2.412000016037978,0.004000032075955673
1.004021422109097,0.2090523908544422,2.42,0.00799998396202195
1.1305087359277426,0.2096750428641689,2.4250000000000003,0.0050000000000003375
1.248888203385707,0.2107943571143247,2.433999991981011,0.008999991981010869
1.24940319311617,0.2109187566665418,2.435,0.0010000080189889182
1.264943834358714,0.2117900805153693,2.4420000160379782,0.007000016037978174
1.251237334705246,0.2126622316397659,2.4489999919810113,0.006999975943033032
1.2052436708846088,0.2160295044660857,2.476000008018989,0.027000016037977748
1.2034841628791502,0.2186476169495977,2.497000016037978,0.021000008018988936
1.2106280244427914,0.2191462780709489,2.501000008018989,0.003999991981010975
1.2152329941252418,0.21964473024432,2.5050000000000003,0.003999991981011419
0.9850078401090716,0.2200184913802818,2.5079999839620224,0.002999983962022057
-0.4042530755843116,0.2210085870256682,2.516000008018989,0.008000024056966648
-0.754808409794778,0.2212520303060644,2.518000024056967,0.0020000160379778364
-1.7314020877382017,0.2224193456995709,2.5279999839620224,0.009999959905055533
-1.725722279085865,0.2229646064731904,2.5329999839620223,0.004999999999999893
-1.062199696259923,0.2255776676684755,2.561000008018989,0.028000024056966666
-1.116768028922967,0.2258201089219758,2.563999991981011,0.002999983962022057
-1.3074236086402082,0.2269207895537789,2.578999991981011,0.015000000000000124
-1.3250907019929907,0.2274289984889753,2.5870000160379782,0.008000024056967092
-1.3360075474742412,0.227719050625519,2.592000016037978,0.004999999999999893
-1.353884787310818,0.2278829735126005,2.595,0.002999983962022057
-1.3871388940960971,0.2282360973757956,2.602000016037978,0.00700001603797773
-1.3965670974213782,0.2283293646456797,2.603999991981011,0.0019999759430331387
-1.4430870075184894,0.2289212695740468,2.618999991981011,0.015000000000000124
-1.5564291674523092,0.2293445934209436,2.635,0.0160000080189886
-1.6157391444926812,0.2294482440474789,2.641000008018989,0.006000008018989256
-1.6818718945584397,0.2295217442130992,2.647000016037978,0.006000008018988812
0.5923134575688143,0.2295808311175091,2.662000016037978,0.015000000000000124
2.7773076405776695,0.2301627427827919,2.698000024056967,0.03600000801898906
2.3322771647608884,0.2305057641309937,2.707000016037978,0.008999991981010869
1.9081061556229275,0.2306318835298419,2.71,0.002999983962022057
1.309336134042779,0.2308060708706744,2.7139999919810114,0.003999991981011419
0.2570630008124405,0.2313384394427978,2.726000008018989,0.012000016037977623
0.2499107393977082,0.2313820191622141,2.727000016037978,0.0010000080189889182
0.4381953689765507,0.2316810637205362,2.7339999919810114,0.006999975943033476
0.7224859754147139,0.2319311537422013,2.74,0.006000008018988812
0.868814070483334,0.2320966344783331,2.743999991981011,0.003999991981010975
0.948429887871577,0.2322623150575101,2.747999983962022,0.003999991981010975
0.9725122541029873,0.2323870956005679,2.751000008018989,0.0030000240569667547
0.9766400907273228,0.2324288100194652,2.7520000160379783,0.0010000080189893623
0.8290065247572976,0.232934087091795,2.763999991981011,0.011999975943032926
0.7987397236875361,0.2330187824758391,2.766000008018989,0.0020000160379778364
0.7605292188674927,0.233272819562551,2.7720000160379783,0.006000008018989256
0.8284142618139471,0.2340309020053101,2.79,0.017999983962021737
0.8606251129803623,0.2343249060240129,2.797000016037978,0.007000016037978174
0.8168512326824441,0.2349566867799835,2.812000016037978,0.01499999999999968
0.8136535452774241,0.2349989185054359,2.812999983962022,0.0009999679240442205
0.7795015236300903,0.2357162218586436,2.83,0.01700001603797796
0.8031389727551977,0.2360528943298146,2.837999983962022,0.00799998396202195
0.8117961264566919,0.2362211254072817,2.842000016037978,0.004000032075956117
-0.5811335719210445,0.2365615806922072,2.851000008018989,0.008999991981010869
2.5801916236827407,0.2367828662641903,2.858000024056967,0.007000016037978174
2.83376811629052,0.2368156194992245,2.8589999919810114,0.0009999679240442205
3.244647801740558,0.2369910845901797,2.8639999919810113,0.004999999999999893
2.4876758964190095,0.2372306844910661,2.87,0.006000008018988812
1.6756490448127492,0.2374046109336273,2.873999991981011,0.003999991981010975
0.2001405689691926,0.2378567354252992,2.8839999919810113,0.010000000000000231
0.1362069783845927,0.2379015972165397,2.885,0.0010000080189884741
0.8255570982728406,0.2387081950674899,2.9039999919810113,0.018999991981011544
0.8652552175131369,0.2387492731083836,2.905,0.0010000080189884741
0.9366153616527086,0.2388314871703459,2.907000016037978,0.0020000160379782805
0.834451592708832,0.2397526183152469,2.9289999919810112,0.021999975943033157
0.7327032184627627,0.2405150832534373,2.947000016037978,0.01800002405696688
0.8559426906550154,0.2416497350740091,2.973999991981011,0.02699997594303305
0.8445471648633662,0.2419443849174425,2.9810000080189893,0.007000016037978174
0.7752812962764776,0.2427459631873765,3.0,0.018999991981010655
0.7608498271221698,0.2428304051182713,3.0020000160379783,0.0020000160379782805
0.8040777607697677,0.2433357976223981,3.013999991981011,0.011999975943032926
0.8359795220762594,0.2437142106897881,3.022999983962022,0.008999991981010869
0.830514296484452,0.2438825118563693,3.027000016037978,0.004000032075956117
0.851965079445577,0.2442190377041327,3.035,0.00799998396202195
0.8465749665812412,0.2446399106457066,3.0450000000000004,0.010000000000000231
0.8299568312640355,0.2447242580307514,3.047000016037978,0.0020000160379778364
0.7985981369315158,0.2449774511319478,3.053000024056967,0.006000008018988812
-0.4766844788919629,0.2454381904363642,3.063999991981011,0.010999967924044007
-1.1973904309261572,0.2455970483200233,3.0679999839620224,0.003999991981011419
-1.8603687720399815,0.2457796401617475,3.073000024056967,0.005000040094944591
-1.6542036427099664,0.2463746397029995,3.108000024056967,0.03500000000000014
-1.7415608098197963,0.2463773517802802,3.1110000080189892,0.002999983962022057
-1.8500306904084427,0.2463755593099851,3.113000024056967,0.0020000160379778364
-3.2000315730065942,0.2459915264088649,3.142000016037978,0.028999991981010886
-1.0816039201528036,0.2449791507828706,3.168999991981011,0.02699997594303305
-0.7076883134394756,0.2448442842115442,3.172000016037978,0.0030000240569671988
-0.290512371012106,0.2444457781553813,3.181000008018989,0.008999991981010869
-0.3416722478489009,0.2443167217174004,3.183999991981011,0.002999983962022057
-0.5469767351898469,0.2441056028838923,3.188999991981011,0.004999999999999893
-0.9116659624190896,0.2437739672300873,3.197000016037978,0.008000024056967092
-0.989340609346981,0.2436499105368735,3.2,0.002999983962022057
-1.0145381479734168,0.2431912194135557,3.2110000080189893,0.01100000801898915
-0.9104646426705896,0.2427269608689758,3.222000016037978,0.011000008018988705
-0.9092167646575549,0.2426846988035578,3.2229999839620223,0.0009999679240442205
-0.8914431419202138,0.2423889494570482,3.23,0.00700001603797773
-0.8639147129222059,0.2417142166141018,3.246000008018989,0.016000008018989043
-0.8716445970428506,0.241292826541797,3.2560000080189893,0.010000000000000231
-0.8760121700754854,0.240913875043921,3.265,0.008999991981010869
-0.8800677736108136,0.2407876123761403,3.268000024056967,0.0030000240569667547
-0.9081507881528932,0.2405352944162825,3.273999991981011,0.005999967924044114
-0.9241421048175408,0.2404091924348227,3.277000016037978,0.0030000240569671988
-0.945200046258554,0.240199139385711,3.282000016037978,0.004999999999999893
-0.9226458514440092,0.2396097024534668,3.2960000080189893,0.013999991981011206
-0.9201500954201036,0.2395254041235366,3.298000024056967,0.0020000160379778364
-0.8971365852906937,0.2393566500476508,3.302000016037978,0.003999991981010975
-0.8799002702525585,0.2391034990842262,3.307999983962022,0.005999967924044114
-0.8594662678083204,0.2388081162886222,3.3150000000000004,0.007000016037978174
-0.8543187710091511,0.2387659267705013,3.3160000080189893,0.0010000080189889182
1.1259393488756169,0.2373640810728885,3.35,0.03399999198101078
0.5188846156191963,0.2373311974280189,3.351000008018989,0.0010000080189889182
-0.0665403127672288,0.2372989963872312,3.352000016037978,0.0010000080189889182
-3.262813061928912,0.236973156120483,3.362000016037978,0.010000000000000231
-0.519836598237354,0.236127213236756,3.382000016037978,0.020000000000000018
-0.4239954870520118,0.2360819920997027,3.3829999839620224,0.0009999679240442205
-0.2222088115641263,0.2359473654034126,3.386000008018989,0.0030000240569667547
-0.2799831581344686,0.2356423007089002,3.393000024056967,0.00700001603797773
-0.5551889716291782,0.235431912836365,3.397999983962022,0.004999959905055196
-0.8088835296348472,0.2352664779542392,3.402000016037978,0.004000032075956117
-1.097126314408919,0.2344787927725836,3.4210000080189893,0.0189999919810111
-0.9683956998072352,0.2342672603978615,3.426000008018989,0.004999999999999893
-0.8378249442708127,0.233969741826667,3.432999983962022,0.006999975943033032
-0.9735863912299306,0.2324118283529251,3.47,0.03700001603797798
-0.9635196154708744,0.2322855433346907,3.4729999839620223,0.002999983962022057
-0.9181945265953296,0.2319059367850938,3.4820000160379783,0.00900003207595601
-0.9054037769741649,0.2317371196769427,3.4860000080189892,0.003999991981010975
-0.8909723078198587,0.231652717970992,3.488000024056967,0.0020000160379778364
-0.884267843148814,0.2314838939961221,3.492000016037978,0.003999991981010975
-0.8642266822246857,0.2310620495232217,3.5020000160379783,0.010000000000000231
1.3933828743757064,0.2302421742124298,3.5220000160379783,0.020000000000000018
1.7745574793015335,0.2301349439271311,3.5250000000000004,0.002999983962022057
2.1477793955243367,0.2299189071147454,3.532000016037978,0.00700001603797773
2.151420262811242,0.2298922988654439,3.5329999839620223,0.0009999679240442205
2.0591908118332976,0.2297967493893685,3.537000016037978,0.004000032075955673
1.6480491127081758,0.2296286493125664,3.547000016037978,0.010000000000000231
1.3355234925301265,0.2295394281598987,3.558999991981011,0.011999975943032926
-3.845279479632395,0.2294942537324909,3.578000024056967,0.019000032075955797
-4.12308419294137,0.229464165248597,3.581000008018989,0.002999983962022057
-3.964994214371602,0.2293487039534558,3.5879999839620225,0.006999975943033476
-3.893985339620586,0.2293271459769849,3.5889999919810114,0.0010000080189889182
-3.6496321772302314,0.2292555418372917,3.592000016037978,0.0030000240569667547
-3.480477999601168,0.2292023170860511,3.5939999919810113,0.0019999759430331387
-3.007703055921311,0.2289860561087074,3.601000008018989,0.00700001603797773
-2.924136118931524,0.2283912682201849,3.616000008018989,0.015000000000000124
-3.4789014502898135,0.2274501060118299,3.6339999919810113,0.01799998396202218
-2.571228411906447,0.2254313388325589,3.662000016037978,0.028000024056966666
-1.522242484798213,0.2249247625935151,3.6680000240569672,0.006000008018989256
-0.8939670942293719,0.2230742432687758,3.69,0.021999975943032712
-1.4138160340842592,0.2220940032038479,3.702000016037978,0.012000016037978067
-1.4248542352501758,0.2220121833992874,3.703000024056967,0.0010000080189889182
-1.4124126523946394,0.2217661568145613,3.706000008018989,0.002999983962022057
-1.4056657122520375,0.2216839536676391,3.7070000160379784,0.0010000080189893623
-1.3625008926503324,0.2214367965720386,3.71,0.002999983962021613
-1.161289923351399,0.2201953781984829,3.725,0.015000000000000124
-1.1970675451808903,0.2193694230568325,3.735,0.009999999999999787
-1.191081090472381,0.2192043312174946,3.737000016037978,0.0020000160379782805
-1.1992170150571713,0.2190392326130527,3.7389999919810113,0.0019999759430331387
-1.1851445508852103,0.2189566805414193,3.74,0.0010000080189889182
-1.1773580321455,0.2185438425411994,3.745,0.004999999999999893
-1.1820807703196257,0.2179657814302523,3.7520000160379783,0.007000016037978174
-1.1450480708971211,0.2159844120579865,3.7760000080189897,0.023999991981011437
-1.1434349485165762,0.2158191034988353,3.7779999839620224,0.0019999759430326947
-1.1802521489420956,0.2153237985195266,3.7839999919810112,0.006000008018988812
-1.2182586733265957,0.2149115730661196,3.788999991981011,0.004999999999999893
-1.2420429881772663,0.2146643298769356,3.7920000160379783,0.0030000240569671988
-1.2377694860898243,0.2144994283014125,3.793999991981011,0.0019999759430326947
