u,y,t
0.8447967410962995,0.013866999999999999,0.34500000000000003
0.8374625781347037,0.013909149999999999,0.34600002405831737
0.8362147001231571,0.0139513,0.34700000801943914
0.834966822111678,0.01399345,0.3480000320777565
0.8256828497570142,0.01403565,0.34900001603887826
0.8244349717455352,0.0140778,0.35
0.8132011899979384,0.014120049999999999,0.3510000240583174
0.8039172176432745,0.01416225,0.35200000801943915
0.8068058151889153,0.014204449999999999,0.3530000320777565
0.7975218428342497,0.01424665,0.35400001603887826
0.7923743460367038,0.0142889,0.355
0.7872268492392255,0.014331149999999999,0.3560000240583174
0.7840291618346784,0.01437335,0.3570000080194391
0.7788816650372,0.014415599999999999,0.3580000320777565
0.775683977632653,0.0144578,0.35900001603887827
0.7705364808351747,0.014500049999999999,0.36
0.7532164141373935,0.0145423,0.3610000240583174
0.7480689173398477,0.01458455,0.3620000080194391
0.7470578960994874,0.014626849999999999,0.3630000320777565
0.7499464936450587,0.01466905,0.3640000160388782
0.7367629025043956,0.01471135,0.365
0.7335652150999161,0.014753549999999999,0.3660000240583174
0.734504003252487,0.0147958,0.3670000080194391
0.7393424101911248,0.014837949999999999,0.3680000320777565
0.7422310077366978,0.01488015,0.3690000160388782
0.7409831297252188,0.0149223,0.37
0.7458215366638549,0.014964449999999999,0.3710000240583174
0.7445736586523083,0.0150066,0.3720000080194391
0.7452755900338298,0.0150487,0.3730000320777565
0.7501139969724675,0.01509085,0.3740000160388782
0.764938307647223,0.0151329,0.375
0.7656402390287428,0.015175,0.37600002405831734
0.7682919798032631,0.01521705,0.3770000080194391
0.7770300055279018,0.0152591,0.3780000320777565
0.779681746302422,0.01530115,0.37900001603887823
0.7903695814200579,0.01534315,0.38
0.7930213221945782,0.0153852,0.38100002405831734
0.7976228723621648,0.015427199999999999,0.3820000080194391
0.800274613136685,0.015469249999999999,0.38300003207775646
0.8048761633042057,0.015511249999999999,0.38400001603887823
0.8155639984218434,0.01555325,0.385
0.8201655485893641,0.01559525,0.38600002405831735
0.8102924937471264,0.0156372,0.3870000080194391
0.7636709913130405,0.01567925,0.38800003207775646
0.6941865638088838,0.015721199999999998,0.38900001603887824
0.575781118812169,0.01576325,0.39
0.4425488430888369,0.01580515,0.39100002405831735
0.2966764028031452,0.015847,0.39200000801943913
0.12575437128366734,0.01588865,0.39300003207775647
-0.047821921062057404,0.01593015,0.39400001603887824
-0.2303756159556007,0.01597135,0.395
-0.4119208096609799,0.01601215,0.39600002405831736
-0.6085296908638941,0.016052649999999998,0.39700000801943913
-0.7902445483562602,0.01609255,0.39800003207775647
-0.9690010952669923,0.016132,0.39900001603887825
-1.1411365695810034,0.016170749999999998,0.4
-1.3125003994780435,0.01620895,0.40100002405831736
-1.465307443649584,0.016246299999999998,0.40200000801943914
-1.5973710359313742,0.0162829,0.4030000320777565
-1.7291366973377524,0.01631865,0.40400001603887825
-1.8323596692821105,0.01635345,0.405
-1.9272486160081397,0.01638735,0.40600002405831737
-2.0099039187301107,0.01642025,0.40700000801943914
-2.0742392924972313,0.01645215,0.4080000320777565
-2.1163551185237712,0.01648295,0.40900001603887826
-2.1523235854958296,0.01651275,0.41
-2.1721587896774266,0.01654145,0.41100002405831737
-2.183896825412016,0.0165691,0.41200000801943915
-2.191674168256648,0.01659565,0.4130000320777565
-2.1772319633606996,0.0166211,0.41400001603887826
-2.160778874967456,0.0166455,0.415
-2.1342788087337317,0.0166688,0.4160000240583174
-2.1077176683956442,0.0166911,0.4170000080194391
-2.0630734558742962,0.016712249999999998,0.4180000320777565
-2.028354072985108,0.0167325,0.41900001603887826
-1.989673997205421,0.01675165,0.42
-1.9407100868146085,0.01676985,0.4210000240583174
-1.9058074816128705,0.0167871,0.4220000080194391
-1.8667073267497183,0.0168034,0.4230000320777565
-1.8234096222255582,0.01681875,0.42400001603887827
-1.7839504623830338,0.0168332,0.425
-1.7563659415653292,0.0168468,0.4260000240583174
-1.726533680479684,0.0168595,0.4270000080194391
-1.7044395828616739,0.016871399999999998,0.4280000320777565
-1.6800977449754528,0.0168824,0.4290000160388782
-1.6593575950002217,0.01689265,0.43
-1.6485422746568792,0.016902,0.4310000240583174
-1.6352423572738686,0.016910599999999998,0.4320000080194391
-1.6296806033591693,0.0169184,0.4329999919805609
-1.6318570129122403,0.0169254,0.4340000160388782
-1.6376351103758957,0.01693165,0.435
-1.6431152769641364,0.01693705,0.43600002405831734
-1.6232479214434499,0.0169418,0.4370000080194391
-1.5434712623859015,0.016945699999999998,0.4380000320777565
-1.405498252413237,0.01694895,0.4390000160388782
-1.2115155576895749,0.01695145,0.44
-0.9795451762943516,0.01695335,0.44100002405831734
-0.7035008232773149,0.016954649999999998,0.4420000080194391
-0.3953182117677837,0.0169555,0.44300003207775646
-0.0791056247947712,0.01695605,0.44400001603887823
0.26339579249221023,0.0169563,0.445
0.610264423227454,0.0169565,0.44600002405831735
0.9615002674105542,0.01695665,0.4470000080194391
1.2993181837338013,0.016957049999999998,0.44800003207775646
1.6317542665405154,0.016957649999999998,0.44900001603887824
1.963181848158933,0.01695865,0.45
2.2653561700025846,0.01696015,0.45100002405831735
2.556772943692738,0.0169623,0.4520000080194391
2.8213599805426193,0.0169652,0.45300003207775646
3.065203565502615,0.01696885,0.45400001603887824
3.286590745951385,0.016973449999999998,0.455
3.479435236938543,0.016978999999999998,0.45600002405831735
3.637887610285156,0.016985649999999998,0.45700000801943913
3.772170626497987,0.01699345,0.45800003207775647
3.882284285576763,0.0170024,0.45900001603887824
3.966278778129096,0.017012549999999998,0.46
4.032427055269085,0.017024,0.46100002405831736
4.058333786589734,0.0170367,0.46200000801943913
4.080516681791342,0.01705065,0.46299999198056085
4.084853361580199,0.0170659,0.46400001603887825
4.063070874841936,0.01708235,0.465
4.027578648248785,0.017100149999999998,0.46600002405831736
3.9681539212933092,0.01711925,0.46700000801943914
3.906955167611994,0.01713955,0.4680000320777565
3.8359462928617907,0.0171611,0.46900001603887825
3.759026915827885,0.0171838,0.47000000000000003
3.666211132774028,0.01720775,0.47100002405831737
3.571384466223415,0.017232749999999998,0.47200000801943914
3.4828198672898787,0.0172589,0.4730000320777565
3.4002804792026367,0.01728605,0.47400001603887826
3.3157302076185036,0.01731425,0.475
3.231118861929738,0.01734345,0.4760000240583174
3.1483962515294053,0.0173736,0.47700000801943915
3.069512185811115,0.01740465,0.4780000320777565
3.0025027591181823,0.01743655,0.47900001603887826
2.9373820677142284,0.0174694,0.48
2.879999539778447,0.01750305,0.4810000240583174
2.824268890359914,0.017537499999999998,0.4820000080194391
2.774326595015676,0.0175728,0.4830000320777565
2.7401585574828022,0.01760885,0.48400001603887827
2.715678492811034,0.01764565,0.485
2.6948001160502577,0.0176832,0.4860000240583174
2.6775234272006085,0.017721499999999998,0.4870000080194391
2.6657982356542016,0.0177605,0.4880000320777565
2.66984730191821,0.01780025,0.4890000160388782
2.679447865486413,0.017840699999999998,0.49
2.688513641408419,0.017881849999999998,0.4910000240583174
2.7092171995844674,0.0179237,0.4920000080194391
2.7274361607216573,0.017966299999999998,0.4930000320777565
2.7531564285548926,0.01800955,0.4940000160388782
2.788564669248693,0.018053549999999998,0.495
2.8214883129033654,0.018098299999999998,0.4960000240583174
2.866049738812079,0.01814375,0.4970000080194391
2.9020402827316847,0.01818995,0.4980000320777565
2.943582323955347,0.01823685,0.4990000160388782
2.984826434303325,0.018284599999999998,0.5
3.023585947611499,0.018333099999999998,0.5010000240583173
3.0579110544874784,0.0183824,0.5020000080194391
3.087801754931535,0.018432499999999997,0.5030000320777565
3.121531000057498,0.0184835,0.5040000160388782
3.1466893631943513,0.01853525,0.505
3.169599986062585,0.018587899999999997,0.5060000240583173
3.2002487723980493,0.018641349999999998,0.5070000080194391
3.2305996278585076,0.018695649999999998,0.5080000320777565
3.2365442694145377,0.01875095,0.5090000160388782
3.2541266932247392,0.01880695,0.51
3.265561757980598,0.01886395,0.5110000240583173
3.270612606910655,0.0189218,0.5120000080194391
3.2795020005223448,0.01898055,0.5130000320777565
3.2800573689158408,0.0190402,0.5140000160388782
3.2783649970414,0.01910075,0.515
3.2744248848988806,0.0191622,0.5160000240583174
3.2762731268312,0.0192245,0.5170000080194391
3.267837534151582,0.01928775,0.5180000320777565
3.25910401059655,0.01935185,0.5190000160388782
3.2481227467735776,0.01941685,0.52
3.2348937426825297,0.01948275,0.5210000240583174
3.22355347388018,0.0195496,0.5220000080194391
3.213865083595624,0.01961725,0.5230000320777565
3.209965047385906,0.01968575,0.5240000160388782
3.20576708030077,0.019755099999999998,0.525
3.201271182340493,0.0198253,0.5260000240583174
3.1903910685552224,0.01989635,0.5270000080194391
3.185299308844657,0.01996825,0.5280000320777565
3.185995903208791,0.020041,0.5290000160388783
3.194430661040701,0.02011455,0.53
3.1964812030470724,0.02018895,0.5310000240583174
3.179974959328223,0.0202642,0.5320000080194391
3.18337944897765,0.02034025,0.5330000320777565
3.184536198358863,0.0204172,0.5340000160388783
3.1648341269045854,0.020494949999999998,0.535
3.12002139011216,0.020573499999999998,0.5360000240583174
3.0481481785886553,0.0206529,0.5370000080194391
2.9531141111200663,0.02073305,0.5380000320777565
2.828832902756421,0.020813949999999998,0.5390000160388783
2.6833406478406254,0.02089555,0.54
2.528809916273052,0.02097785,0.5410000240583174
2.3630540418895842,0.02106075,0.5420000080194392
2.181936549133166,0.0211442,0.5430000320777565
2.007615911640026,0.0212281,0.5440000160388783
1.8279195595100495,0.02131245,0.545
1.654783205872427,0.0213971,0.5460000240583174
1.4801707563838407,0.0214821,0.5470000080194392
1.3179677335666757,0.02156725,0.5480000320777565
1.1581882336846763,0.02165265,0.5490000160388783
1.0005953999668027,0.021738149999999998,0.55
0.8653978966563264,0.021823699999999998,0.5510000240583174
0.7343368689029005,0.0219093,0.5520000080194392
0.6173982204427815,0.02199485,0.5530000320777565
0.5165317606688902,0.0220803,0.5540000160388783
0.4458598688745367,0.0221656,0.555
0.3810374052592506,0.02225075,0.5560000240583174
0.332050273559153,0.02233565,0.5570000080194392
0.30912123428139754,0.02242035,0.5579999919805608
0.2959412419687104,0.0225048,0.5590000160388783
0.29251029662109157,0.022588999999999998,0.56
0.3007782076314689,0.0226729,0.5610000240583174
0.3187951656069145,0.02275655,0.5620000080194392
0.33852507620437366,0.02284,0.5630000320777565
0.38212641306006934,0.02292315,0.5640000160388783
0.4254908931447088,0.02300615,0.565
0.47446794463736947,0.023088849999999998,0.5660000240583174
0.5312442337018902,0.02317135,0.5670000080194392
0.5836471904384463,0.023253649999999997,0.5680000320777565
0.6418995753537993,0.0233358,0.5690000160388783
0.7060013884483515,0.0234178,0.57
0.7679165353787845,0.0234997,0.5710000240583174
0.8215587311949848,0.0235815,0.5720000080194392
0.8810503551902525,0.023663149999999997,0.5730000320777565
0.9344556942352683,0.0237448,0.5740000160388783
0.9776382727732487,0.023826399999999998,0.575
1.0288569456542804,0.023907949999999997,0.5760000240583174
1.07398933358506,0.0239895,0.5770000080194391
1.1130354365658548,0.02407105,0.5780000320777565
1.1360093508604152,0.0241527,0.5790000160388783
1.1589832651549754,0.024234349999999998,0.58
1.1700214663203514,0.024316149999999998,0.5810000240583174
1.1730235731425442,0.024398,0.5820000080194391
1.170176251785805,0.02448,0.5830000320777565
1.1653791210359994,0.02456205,0.5840000160388782
1.1547325621071265,0.02464425,0.585
1.1501722881283736,0.02472645,0.5860000240583174
1.1397625859706886,0.0248088,0.5870000080194391
1.12326659886288,0.024891149999999997,0.5879999919805609
